"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:5VtaSzYEoPXJ28Qpt4ftXv","Tipi-tii","spotify:artist:3IUX9s0yHuyUq3KSo4SXym","Marion Rung","spotify:album:4bZ6LZqpIdK5HNyRIJ6dAv","20 Suosikkia / Tipi-tii","spotify:artist:3IUX9s0yHuyUq3KSo4SXym","Marion Rung","1995-02-10","https://i.scdn.co/image/ab67616d0000b273c0acc857be4c858c88dfdfa2","1","2","132400","https://p.scdn.co/mp3-preview/13407440b216d6e774d6898da0bb8a1c87ecfbd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","FIFMF6200003","spotify:user:koen_verhulst","2021-07-06T19:16:00Z","classic finnish pop,classic iskelma","0.511","0.403","9","-8.434","0","0.0366","0.871","0.00000374","0.107","0.634","82.623","4"
"spotify:track:0MhplqZ5pC5Ojkd3hlZ1ht","Sommer I Palma","spotify:artist:2qYLKeM0r1cFgpiFm4VtA1","Nora Brockstedt","spotify:album:57cvgpxstthuXJWIAnoBxz","Sparkling Memories Vol 5","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-12-03","https://i.scdn.co/image/ab67616d0000b273dd36c288728f9933c98ff3ad","1","15","237271","https://p.scdn.co/mp3-preview/ded0fe942e54f3708c4ddf43d5e1179cf5af5d4c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKB71385325","spotify:user:koen_verhulst","2021-07-11T19:39:20Z","barnemusikk,classic norwegian pop,norske viser,norwegian jazz,vintage norwegian pop","0.257","0.187","5","-21.035","0","0.0943","0.855","0","0.959","0.241","88.161","4"
"spotify:track:4mOfSR11z0ViIKAIqxymW7","Du Hast Mich So Fasziniert","spotify:artist:1drHI26xiXIe8K0jPESSnP","Harry Winter","spotify:album:39XZp6NqCFfQzaFTbkSAXw","Sparkling Memories Vol 1","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-11-25","https://i.scdn.co/image/ab67616d0000b273923ab12f8e1bd6df79af14de","1","7","270629","https://p.scdn.co/mp3-preview/04791065cb95ba9c3dd38a3d47c3959dd68f9082?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","DEKB71385305","spotify:user:koen_verhulst","2021-07-12T17:23:28Z","classic eurovision","0.222","0.666","10","-5.19","1","0.0854","0.981","0.000125","0.959","0.466","75.042","5"
"spotify:track:6TL4JGR0yvXzUOu1O124Uh","Fuer Zwei Groschen Musik","spotify:artist:4fFh4Ruyt9EtHdWDUhhQk3","Margot Hielscher","spotify:album:0LsGYYTu5DGiALh41izMaS","Sparkling Memories Vol 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-11-27","https://i.scdn.co/image/ab67616d0000b2734e24e8829e6138405eb2d608","1","9","196859","https://p.scdn.co/mp3-preview/1e1a49c0b412e0996e2ac9c02284598ac351baf0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKB71385284","spotify:user:koen_verhulst","2021-07-13T21:05:06Z","classic eurovision","0.487","0.233","0","-22.731","0","0.646","0.956","0.00000158","0.952","0.619","82.195","4"
"spotify:track:4Sqs1vBhEoo3dfqMvUPhgh","All","spotify:artist:4CoMXhrXD466Yp1x14VuHD","Patricia Bredin","spotify:album:3g3eODrGVLimlR9ttPdDSr","Sparkling Memories Vol 7","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-12-05","https://i.scdn.co/image/ab67616d0000b27327c87879db3b0742f4d167ef","1","7","162325","https://p.scdn.co/mp3-preview/5e2c5ef2ac809a9ff9599ea00cd614c9eb8b4c2c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","DEKB71385274","spotify:user:koen_verhulst","2021-07-13T21:42:59Z","classic eurovision","0","0.139","5","-28.433","1","0","0.974","0.00267","0.846","0","0","0"
"spotify:track:35b0iM96Uid8KI5s83IEHM","Die Together","spotify:artist:187i912U6kpq0F0Z9uOVXr","Amanda Tenfjord","spotify:album:2wwjIcsUvhqDVJt95NrgQB","Die Together","spotify:artist:187i912U6kpq0F0Z9uOVXr","Amanda Tenfjord","2022-03-10","https://i.scdn.co/image/ab67616d0000b27322810020a4fff5a06b024438","1","1","175466","https://p.scdn.co/mp3-preview/6ead1018e2514d2d7397161d6df2bc57f646c0ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","NOPRR2203010","spotify:user:koen_verhulst","2022-03-10T16:43:02Z","norwegian indie,norwegian pop,trondheim indie","0.475","0.366","5","-8.365","1","0.0661","0.122","0","0.102","0.202","149.982","4"
"spotify:track:7dMOzsTZOUtOF7W5kLN0gf","Discoteque","spotify:artist:34G31kGbSQmemVlI0G784o","THE ROOP","spotify:album:1OfWh8e9R7tOmrX4pGlDBe","Discoteque","spotify:artist:34G31kGbSQmemVlI0G784o","THE ROOP","2021-01-21","https://i.scdn.co/image/ab67616d0000b27327b0fce2b0271d6a5aa7a67e","1","1","180521","https://p.scdn.co/mp3-preview/0d7e3fe21773e2e0362fcdca48caccfba1613fb3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","FIWMA2100003","spotify:user:koen_verhulst","2021-02-06T20:47:33Z","eurovision,lithuanian pop,lithuanian rock","0.826","0.799","5","-6.12","1","0.0594","0.0477","0.00206","0.125","0.628","115.004","4"
"spotify:track:1pBieHBODFbJ6hjmnummIb","Truth - Radio Edit","spotify:artist:6HCUfgQJQ5AvjxX3coDJsT","Chingiz","spotify:album:3ix6UbnG3Z5TaOpCilMvqu","Truth (Radio Edit)","spotify:artist:6HCUfgQJQ5AvjxX3coDJsT","Chingiz","2019-03-08","https://i.scdn.co/image/ab67616d0000b2735a0e0fca260fbebe9e995bbd","1","1","209411","","false","0","AZA011900002","spotify:user:koen_verhulst","2019-03-26T21:53:45Z","","0.626","0.625","8","-6.845","0","0.0412","0.0465","0.0000144","0.097","0.732","100.9","4"
"spotify:track:32GxSibwrYAGW4ZZ45CGHA","La Forza","spotify:artist:3FNauFXOs09Shm47H71Nsg","Elina Nechayeva","spotify:album:0aUdGDHC6bllUPXVA9b5NI","La Forza","spotify:artist:3FNauFXOs09Shm47H71Nsg","Elina Nechayeva","2018-01-22","https://i.scdn.co/image/ab67616d0000b273657bcd18fd51e7e44bc88a5e","1","1","184883","https://p.scdn.co/mp3-preview/c3374e8ad7644627fe3776413280ebca304e67f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","EEMS11800001","spotify:user:koen_verhulst","2018-03-03T23:54:31Z","eurovision","0.232","0.597","2","-8.256","0","0.0413","0.495","0.00000158","0.269","0.262","93.903","4"
"spotify:track:0Skpofj44N2m60sa74Aufz","Origo - Eurovision Version","spotify:artist:1xYRrfmh7NjIUY6XuJhvVm","Pápai Joci","spotify:album:1VOu16fO6rC90cnhAmoZEi","Origo","spotify:artist:1xYRrfmh7NjIUY6XuJhvVm","Pápai Joci","2017-03-02","https://i.scdn.co/image/ab67616d0000b2732d3c36aa88ebadb93fdba221","1","1","181133","https://p.scdn.co/mp3-preview/0ccb3316f5d8af940b18fe4441b2bb8487577926?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","HUMAG1600534","spotify:user:koen_verhulst","2017-12-30T14:22:40Z","hungarian pop","0.546","0.729","9","-6.303","0","0.219","0.581","0","0.477","0.452","108.212","4"
"spotify:track:1zBK0FGAcAGCxAxO6jC680","Color Of Your Life","spotify:artist:4YT4KZPvKUyqgSgtXAJeS4","Michał Szpak","spotify:album:4oovLkp7aFDvOgcwvVp9xR","Byle Byc Soba","spotify:artist:4YT4KZPvKUyqgSgtXAJeS4","Michał Szpak","2015-11-13","https://i.scdn.co/image/ab67616d0000b2730cd2fb38bbd7f6dfa89f573a","1","9","200266","https://p.scdn.co/mp3-preview/c516234525e24979cdd9060535e7c36cfc5eed80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","PLB381501107","spotify:user:koen_verhulst","2018-03-23T11:23:35Z","eurovision,polish pop,talent show","0.489","0.673","9","-4.924","0","0.0281","0.0884","0","0.0831","0.252","83.004","4"
"spotify:track:0GQiToyThTXwyIw5IFsKEw","A Monster Like Me","spotify:artist:5yHx5IUWn7p8cOjFQTdknJ, spotify:artist:7CMX3TxcoCvI5tRPnXO4Ig","Mørland, Debrah Scarlett","spotify:album:2SDda0PkzQXzyeWpad0cai","A Monster Like Me","spotify:artist:5yHx5IUWn7p8cOjFQTdknJ","Mørland","2015-02-17","https://i.scdn.co/image/ab67616d0000b273876c14bc7870cd813ba70ec7","1","1","184306","","false","0","NOGXV1301050","spotify:user:koen_verhulst","2017-06-22T17:38:42Z","eurovision","0.296","0.294","1","-9.063","0","0.0296","0.376","0","0.0937","0.147","146.612","4"
"spotify:track:5CO3m9j0nBEok1XrdSYUR3","Silent Storm - Eurovision 2014 - Norway","spotify:artist:33GCaxGFy6PTEMZLMcXaIF","Carl Espen","spotify:album:2ChBXM2MXu0Kvmkq9gAbXm","Eurovision Song Contest 2014 Copenhagen","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2014-01-01","https://i.scdn.co/image/ab67616d0000b273f2cf33e1737ca6354098a1bd","2","10","177946","","false","0","DK2DY1400101","spotify:user:koen_verhulst","2017-06-22T17:33:41Z","","0.303","0.214","9","-9.893","1","0.0413","0.86","0.0000239","0.103","0.213","73.678","3"
"spotify:track:2bAxsFjz7oWBETBdC0o6sy","Tomorrow - ESC Edit","spotify:artist:3Ow3azDiK6Pnu0d0PYS3qe","Gianluca Bezzina","spotify:album:29eqtekPVe3HcBMJsiL3cX","Waiting for Tomorrow (Deluxe)","spotify:artist:3Ow3azDiK6Pnu0d0PYS3qe","Gianluca Bezzina","2016","https://i.scdn.co/image/ab67616d0000b27348320576dd298f28e3c0dd47","1","14","181928","https://p.scdn.co/mp3-preview/09e4f3b5db4057e2f427f41f75748596da2828d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","GB9S81300001","spotify:user:koen_verhulst","2018-06-07T14:36:45Z","","0.719","0.645","9","-6.744","1","0.0286","0.726","0","0.0877","0.826","100.032","4"
"spotify:track:2kjTZx2AcLmi6tC85SDRsb","Standing Still","spotify:artist:6kXNkb0cJoeueNvau1cs4Q","Roman Lob","spotify:album:0NXbF9SrweBMo2ZPZflOtY","Standing Still","spotify:artist:6kXNkb0cJoeueNvau1cs4Q","Roman Lob","2012-01-01","https://i.scdn.co/image/ab67616d0000b27396997cc7615e8341793e7920","1","1","205853","","false","0","DEUM71200625","spotify:user:koen_verhulst","2018-02-01T16:04:41Z","eurovision","0.548","0.699","10","-5.637","1","0.0309","0.0109","0","0.0847","0.13","107.957","4"
"spotify:track:4gDQktCvIfPqo18AdHmkR4","Lipstick - Radio Edit","spotify:artist:3WmFNCPmnVuZbVMeExH8hT","Jedward","spotify:album:6zu4NUs9lQu996tDudt8xA","Lipstick","spotify:artist:3WmFNCPmnVuZbVMeExH8hT","Jedward","2011-01-01","https://i.scdn.co/image/ab67616d0000b2733faa8588f559e554993d47a9","1","1","175000","https://p.scdn.co/mp3-preview/96a3a21e1af5eabd2a897f82fe116dee6e34f4e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","IEUM71100001","spotify:user:koen_verhulst","2017-06-22T17:43:40Z","eurovision","0.625","0.867","8","-4.562","1","0.0866","0.0109","0","0.335","0.502","138.015","4"
"spotify:track:6LU0IG1OaHXpBKyb1WDczf","Opa","spotify:artist:4GGb3OX1N7mFJlAAjc4TKe","Giorgos Alkaios","spotify:album:6MdeqP0iKKrShCeY0jVZ2T","Dos Mou Ligo Fos","spotify:artist:4GGb3OX1N7mFJlAAjc4TKe","Giorgos Alkaios","2010-07-29","https://i.scdn.co/image/ab67616d0000b273d2729d72765abfeec4a0f71e","1","1","182066","","false","0","USA371414949","spotify:user:koen_verhulst","2018-03-23T11:27:01Z","greek pop,laiko","0.754","0.85","1","-5.794","1","0.0667","0.112","0.00000253","0.307","0.541","121.035","4"
"spotify:track:1ek6uvfKjBGQYM7LVi7OTp","Et S'il Fallait Le Faire - Version edit Eurovision","spotify:artist:4JQHNk6teUNYxC27Bg0UPI","Patricia Kaas","spotify:album:2MblOGkSbbW1BLF0UdnhAY","Et S'il Fallait Le Faire (Version edit Eurovision)","spotify:artist:4JQHNk6teUNYxC27Bg0UPI","Patricia Kaas","2009-05-03","https://i.scdn.co/image/ab67616d0000b273aa75083644e7b0f4ac9abcf5","1","1","180633","https://p.scdn.co/mp3-preview/1e121d15e2c278711fc2d90b0ba9a82d9440a5e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","CH7140900018","spotify:user:koen_verhulst","2019-04-09T19:44:38Z","chanson,french pop","0.322","0.536","7","-6.358","0","0.0486","0.67","0","0.438","0.205","185.923","3"
"spotify:track:6COUoYEPyrdfwSSsAZXoYt","Anytime You Need","spotify:artist:1G6vOMAmvp8zog2GhG6avm","Hayko","spotify:album:6ewtoi0k4tkA6msb4T6JzK","Mi Vakhecir (Official Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-08-10","https://i.scdn.co/image/ab67616d0000b273d4b5881b18a80779cd2dbd2e","1","1","180413","https://p.scdn.co/mp3-preview/9866193f9a0fbeedc0c486d64a77a16c7d8b0eab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","FRX201796144","spotify:user:koen_verhulst","2018-07-07T15:52:28Z","armenian pop","0.436","0.439","7","-12.001","0","0.03","0.717","0.0000122","0.137","0.397","167.97","4"
"spotify:track:0zOVfyrwPS7FY7REBQDlvD","Cool Vibes","spotify:artist:7ukHWEkVkYBIbJAZG51OvL","Vanilla Ninja","spotify:album:5CfrmNWD5jYYYxMT7YFMxF","Blue Tattoo","spotify:artist:7ukHWEkVkYBIbJAZG51OvL","Vanilla Ninja","2005-08-01","https://i.scdn.co/image/ab67616d0000b273b386fcaf481d4d616e5cf0bb","1","2","182146","https://p.scdn.co/mp3-preview/b587ceeed9c6ccb83ab777db60c53fd30c52210e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","DEQ090500001","spotify:user:koen_verhulst","2019-06-02T19:48:01Z","estonian pop","0.619","0.676","2","-6.321","1","0.0542","0.279","0","0.0682","0.425","127.027","4"
"spotify:track:38BOqNwnYLMBZuJ5COw4n8","Can't Wait Until Tonight","spotify:artist:2XTN4g2qnzFw0TG2NHuQxl","Max Mutzke","spotify:album:2ZF4DS4kuHT8FA3cIpErLb","Max Mutzke","spotify:artist:2XTN4g2qnzFw0TG2NHuQxl","Max Mutzke","2005-01-10","https://i.scdn.co/image/ab67616d0000b273d4f0c77e21c42fd950a5d60d","1","4","182573","","false","41","DEQ980400001","spotify:user:koen_verhulst","2019-06-02T20:14:42Z","german pop,german rock","0.737","0.352","9","-9.319","1","0.0337","0.712","0","0.102","0.494","98.018","4"
"spotify:track:6qX6F76lu36rO8lFkMGgYd","Open your heart","spotify:artist:1O3sO8IS9U6jkX4AdEza4A","Birgitta Haukdal","spotify:album:0prUs8AzMg1MT9fLjDTjDf","Open your heart","spotify:artist:1O3sO8IS9U6jkX4AdEza4A","Birgitta Haukdal","2003-01-01","https://i.scdn.co/image/ab67616d0000b27351602889d6506a7333b365e0","1","1","181998","","false","0","ISA110300401","spotify:user:koen_verhulst","2019-06-02T20:56:52Z","icelandic pop","0.508","0.855","4","-3.703","1","0.0407","0.0352","0","0.112","0.555","105.047","4"
"spotify:track:7Cf4bpnB164MgYLCPWd88h","Dime","spotify:artist:6CkxdsUcfqkBviY2N6xsVA","Beth","spotify:album:3TgdqrYY7tbjgbKXrPwjLa","Otra Realidad","spotify:artist:6CkxdsUcfqkBviY2N6xsVA","Beth","2003-01-01","https://i.scdn.co/image/ab67616d0000b2737a0cf3a11b3c22d51d35e581","1","14","180680","https://p.scdn.co/mp3-preview/b66a0c75ce526a8239b37dedb4e28b3df26b3105?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","ES6010300096","spotify:user:koen_verhulst","2019-06-02T21:00:16Z","cantautor catala","0.703","0.754","11","-7.536","0","0.04","0.00737","0.0000454","0.347","0.602","130.009","4"
"spotify:track:28ihA2Fp5zRmcmi8hpfWiC","Never Let It Go","spotify:artist:0oO1vycfLbA7I18jfy2eWe","Afro-Dite","spotify:album:7nbwgaAlzIqneeDFjoxxL4","Never Let It Go","spotify:artist:0oO1vycfLbA7I18jfy2eWe","Afro-Dite","2002-01-01","https://i.scdn.co/image/ab67616d0000b273e5b51aa4a541bca9c455a4ad","1","6","182306","https://p.scdn.co/mp3-preview/6aae23521cc4eddf5426c1a13a2c55f88147d480?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","SEPQM0610668","spotify:user:koen_verhulst","2019-06-03T19:45:41Z","europop,girl group","0.71","0.93","3","-5.537","0","0.0487","0.259","0","0.356","0.768","137.966","4"
"spotify:track:5IM7R4kdvVPUQ2bDhm9Yvp","Wer Liebe lebt - Grand Prix Version","spotify:artist:7aJNXzRL7Cac8L6KF7HKUO","Michelle","spotify:album:4kSgytBZ3WEB3cOwvT7R01","Wer Liebe Lebt","spotify:artist:7aJNXzRL7Cac8L6KF7HKUO","Michelle","2001-01-01","https://i.scdn.co/image/ab67616d0000b2736734186ae1d47789a994df20","1","2","179533","https://p.scdn.co/mp3-preview/ff609469351cec771ee67799f3ce46225b9b55be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","DEA340002393","spotify:user:koen_verhulst","2019-06-04T17:46:00Z","classic schlager,german pop,partyschlager,schlager","0.359","0.689","8","-4.539","1","0.0348","0.608","0.00000383","0.351","0.309","150.698","4"
"spotify:track:4Ngtct85sXmayXB5Ga7CuK","Desire - ESC 2000","spotify:artist:1WfjCfmCOzQ9EJJcqusEvr","Claudette Pace","spotify:album:60iLd4c3E5x0CJZ2Rgb3eQ","Malta’s Eurovision Hits","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-03-18","https://i.scdn.co/image/ab67616d0000b2736f8126af084ff935c2a1c632","1","11","182786","https://p.scdn.co/mp3-preview/f0642cf1fec4fb93bbcf8c78666f72002afbaf5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","DEZ071401083","spotify:user:koen_verhulst","2018-06-10T00:07:44Z","maltese pop","0.712","0.815","7","-6.28","1","0.0948","0.345","0","0.058","0.524","105.953","4"
"spotify:track:69o3qL8watZsJZJPS6cuuR","Kärleken är","spotify:artist:2aaGbpl5Y2ykZsNFZM6ofw","Jill Johnson","spotify:album:2LrQTbD54ATgwoantqnJSH","När hela världen ser på","spotify:artist:2aaGbpl5Y2ykZsNFZM6ofw","Jill Johnson","1998-01-01","https://i.scdn.co/image/ab67616d0000b27369411e89481f3a948cdad6aa","1","2","188733","https://p.scdn.co/mp3-preview/8f90cbb8005d6ab68389d4e7dfb67d45c8efe693?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","SEPEL9800101","spotify:user:koen_verhulst","2019-06-05T15:21:15Z","classic swedish pop,europop,skansk musik,swedish country,swedish pop","0.541","0.56","4","-4.56","1","0.0255","0.642","0.0000552","0.103","0.308","143.992","4"
"spotify:track:5KsGeqTJgJMAWuyTZ5WmMn","Ooh Aah... Just A Little Bit - Eurovision Version","spotify:artist:25tu0d8Po5c4IVXsZnXUU8","Gina G","spotify:album:4k2cMbg4lC05pS47zHnwc1","Ooh Aah...Just a Little Bit (Eurovision Version)","spotify:artist:25tu0d8Po5c4IVXsZnXUU8","Gina G","1996-01-01","https://i.scdn.co/image/ab67616d0000b273eb489c17c684bd37267381e5","1","1","182333","https://p.scdn.co/mp3-preview/457ddeef4e4cafd6d2f9d7bf581a8357b9f7371f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","GBAHT1800212","spotify:user:koen_verhulst","2018-07-05T01:20:54Z","bubblegum dance,eurodance,europop,hip house","0.651","0.938","1","-6.691","1","0.0339","0.341","0.0243","0.0261","0.943","130.958","4"
"spotify:track:2vNnY9vB5JIV4o5I8Edf04","This Time - ESC 1993","spotify:artist:0msAai7vysGH85eZHcFKW6","William Mangion","spotify:album:60iLd4c3E5x0CJZ2Rgb3eQ","Malta’s Eurovision Hits","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-03-18","https://i.scdn.co/image/ab67616d0000b2736f8126af084ff935c2a1c632","1","5","191440","https://p.scdn.co/mp3-preview/a9aa19f6180f8b381539fe4dbb189a54bccbf5be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","DEZ071401077","spotify:user:koen_verhulst","2018-06-10T00:06:59Z","","0.581","0.372","10","-12.948","1","0.0353","0.473","0","0.0947","0.404","167.137","4"
"spotify:track:7yUmWJiOOkt58GKDaAZh6T","Monté la rivie","spotify:artist:2a4sOtUpOSHwXoP9C1y9qe","Kali","spotify:album:1l6vbKkanR0G1Idl4ZAbWN","Roots","spotify:artist:2a4sOtUpOSHwXoP9C1y9qe","Kali","1992","https://i.scdn.co/image/ab67616d0000b27348596729c3f6be061d7ee488","1","1","200506","https://p.scdn.co/mp3-preview/3cc421af3efebf935c67137e697c3d24069f2fc4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","FR6V89201121","spotify:user:koen_verhulst","2020-07-21T14:39:58Z","","0.728","0.489","9","-12.772","0","0.205","0.742","0.000313","0.346","0.758","168.101","4"
"spotify:track:4cmj2fpbZQxdeulun5bo6E","שיר הבטלנים","spotify:artist:6sjWVMqsCCuPmOFriaXmpY, spotify:artist:6WKsCXctANEt7RoxS0z7cD","Nathan Datner, Avi Kushnir","spotify:album:2zprV6g45ktAqWH8Fz8o39","שיר הבטלנים","spotify:artist:6sjWVMqsCCuPmOFriaXmpY, spotify:artist:6WKsCXctANEt7RoxS0z7cD","Nathan Datner, Avi Kushnir","1987-01-01","https://i.scdn.co/image/ab67616d0000b273b8c2e9424d301d5ceaa0fb6f","1","1","178960","https://p.scdn.co/mp3-preview/d6dccce1ce19f2e7ed774fcbb4fe8ed62e3a63b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","IL1012100339","spotify:user:koen_verhulst","2021-05-31T15:37:38Z","","0.641","0.73","0","-7.394","1","0.0979","0.75","0","0.24","0.816","79.32","4"
"spotify:track:5PqEpMztatLoNhi9zKzaH2","Über die Brücke geh'n","spotify:artist:0hj68CqaIHnWkCXEwx0BFU","Ingrid Peters","spotify:album:38pbgCdeGWvJ27GWYvAaRp","SAT 1 TEXT Schlager Grand Prix","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1999-04-26","https://i.scdn.co/image/ab67616d0000b273708201bc0d14e0a347cff48e","1","19","170000","https://p.scdn.co/mp3-preview/37e69d66bab1532e440890d21dd2ccb37b1d5a64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","DEC718700003","spotify:user:koen_verhulst","2021-06-20T19:21:30Z","classic schlager,volksmusik","0.519","0.771","9","-5.563","1","0.0354","0.226","0","0.355","0.845","138.056","4"
"spotify:track:4MeBZoCY7TBtMUj3TXOnwx","Die Kinder dieser Welt 2014","spotify:artist:53xvXBG4po2oc0HG9FpKvg","Gary Lux","spotify:album:5zHZraNwftCdszjV5uFdtQ","Perfekt","spotify:artist:53xvXBG4po2oc0HG9FpKvg","Gary Lux","2014-06-13","https://i.scdn.co/image/ab67616d0000b2734b4c3d73fe3fd674faf7d08a","1","13","178976","https://p.scdn.co/mp3-preview/3a772262224cb6d1510e515a8c1cc27fbbf62973?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","ATU021405013","spotify:user:koen_verhulst","2021-06-21T15:04:15Z","classic eurovision","0.668","0.867","9","-2.922","1","0.03","0.292","0","0.157","0.898","121.939","4"
"spotify:track:6G6Lj4fbS9obWHNdVAVNK8","Vivre - Eurovision 1983","spotify:artist:7xlkg9phjG8km0Uyu81acG, spotify:artist:6Id126JFrROOeB0LylVKc2","Guy Bonnet, Nat Surel","spotify:album:0wyhwiM3m6WcurYXkhCxF4","Vivre (Eurovision 1983)","spotify:artist:7xlkg9phjG8km0Uyu81acG","Guy Bonnet","2017-10-27","https://i.scdn.co/image/ab67616d0000b2733391f12b98655ea8f69c7175","1","1","174600","https://p.scdn.co/mp3-preview/54b43adfa0e2808be820b9a66467656a48905b8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","FR91F8300020","spotify:user:koen_verhulst","2021-06-21T21:00:03Z","classic eurovision","0.291","0.226","6","-12.355","1","0.0315","0.769","0","0.0773","0.28","91.268","3"
"spotify:track:4aJ1AoiwjzsOxWqabRTJd3","Dag efter dag","spotify:artist:2rwduQFFrUPc37UDS05WZP","Chips","spotify:album:0tqUqqwn8QXp0bP8vjlyEZ","20 bästa låtar","spotify:artist:2rwduQFFrUPc37UDS05WZP","Chips","1997-01-01","https://i.scdn.co/image/ab67616d0000b273f2175049ab99ad5ce7cc342a","1","1","174400","https://p.scdn.co/mp3-preview/a1c03b0f443e662981a588b5fb20f9a29264964c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","SEPQM0611428","spotify:user:koen_verhulst","2021-06-22T16:57:32Z","dansband","0.514","0.968","1","-2.877","1","0.0593","0.235","0","0.294","0.591","132.364","4"
"spotify:track:2BcjzwGE9Nwoqe6rqplYxD","Tsarly Tsaplin","spotify:artist:2M0MfjN3wqrrvKHXohxTfw","Tania Tsanaklidou","spotify:album:6PQTUHJ7dqG3mz1Qzi0DXM","Tsarli Tsaplin","spotify:artist:2M0MfjN3wqrrvKHXohxTfw","Tania Tsanaklidou","1978-04-10","https://i.scdn.co/image/ab67616d0000b2737ae164b41e267ecd20d7b257","1","1","171000","https://p.scdn.co/mp3-preview/1d5f5c187c959525a7490b90c4a06a28b8662c7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","GRE017800256","spotify:user:koen_verhulst","2021-06-26T20:34:35Z","entehno,greek indie,laiko","0.496","0.43","7","-9.78","1","0.0437","0.836","0","0.319","0.644","137.237","4"
"spotify:track:4HBsgS38VpcA6wKhY0N2T5","Telegram","spotify:artist:5QHvbEwccF3WANUD5lEIuA","Silver Convention","spotify:album:7oBAC7hVvGjIOWYyPpRYYI","Silver Convention - Fly Robin Fly","spotify:artist:5QHvbEwccF3WANUD5lEIuA","Silver Convention","2010-09-20","https://i.scdn.co/image/ab67616d0000b2738daf12b034cab3d5442003dc","1","14","183413","https://p.scdn.co/mp3-preview/eee07c0d9690130a53fa41feef177dd5175fd0e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","USRDC7720044","spotify:user:koen_verhulst","2021-06-27T11:46:02Z","disco","0.754","0.574","9","-12.842","1","0.0862","0.119","0","0.0529","0.725","124.91","4"
"spotify:track:73T2aSDbeMFuIN8CvDKCrg","Judy et cie","spotify:artist:3Jsgw675Kwq2u5MxmBmW7g","Pierre Rapsat","spotify:album:2mmOO4TUSuodwuFoao1rYd","L'essentiel","spotify:artist:3Jsgw675Kwq2u5MxmBmW7g","Pierre Rapsat","2017-11-17","https://i.scdn.co/image/ab67616d0000b27355ed5e87731be2522c3e8402","1","4","170400","https://p.scdn.co/mp3-preview/40157484f5d9a1909da7722253edf2c8f2aedf4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","BE27E7600010","spotify:user:koen_verhulst","2021-06-29T13:33:52Z","chanson,classic belgian pop,french pop","0.456","0.597","4","-10.083","0","0.0289","0.0598","0.00269","0.143","0.376","145.985","4"
